Block	Column	Row	Pos	Name	ID
45	5	9	9021	G04_e411_plate_11	WheatUG-1_GS0024_H12
23	4	1	2664	G04_e512_plate_11	WheatUG-1_GS0028_E3
47	3	5	8375	G04_h116_plate_13	WheatUG-1_GS0032_D1
47	2	4	8206	G04_j122_plate_01	WheatUG-1_GS0032_H7
8	14	12	1960	G04_j122_plate_03	WheatUG-1_GS0033_G9
44	14	12	9520	G04_j122_plate_05	WheatUG-1_GS0034_H9
33	1	5	5825	G04_j122_plate_06	WheatUG-1_GS0035_H4
47	1	2	7869	G04_j122_plate_08	WheatUG-1_GS0036_B3
43	14	11	9338	G04_j122_plate_09	WheatUG-1_GS0036_F9
6	13	6	923	G04_j122_plate_10	WheatUG-1_GS0037_A4
32	12	6	5990	G04_j122_plate_11	WheatUG-1_GS0037_H9
5	13	13	2085	G04_j122_plate_15	WheatUG-1_GS0039_G6
19	12	3	2952	G04_j223_plate_04	WheatUG-1_GS0040_A9
32	11	10	6661	G04_j223_plate_07	WheatUG-1_GS0041_F7
42	12	15	9994	G04_j223_plate_09	WheatUG-1_GS0042_B4
19	12	14	4800	G04_j223_plate_14	WheatUG-1_GS0044_G1
30	10	10	6632	G04_j324_plate_06	WheatUG-1_GS0045_D4
7	10	15	2446	G04_l125_plate_06	WheatUG-1_GS0047_E5
19	9	6	3453	G04_l226_plate_01	WheatUG-1_GS0048_A9
30	6	5	5788	G04_l226_plate_04	WheatUG-1_GS0049_B8
18	7	9	3941	G04_l226_plate_06	WheatUG-1_GS0050_C2
31	6	6	5970	G04_l226_plate_11	WheatUG-1_GS0051_D7
29	6	13	7118	G04_n129_plate_02	WheatUG-1_GS0051_B12
17	5	1	2581	G04_n129_plate_05	WheatUG-1_GS0052_G12
42	4	5	8306	G04_n129_plate_11	WheatUG-1_GS0054_F10
7	5	11	1769	G04_n129_plate_16	WheatUG-1_GS0055_C5
29	4	7	6108	G04_n129_plate_18	WheatUG-1_GS0055_B12
43	5	7	8657	G04_n129_plate_19	WheatUG-1_GS0056_D3
19	5	14	4793	G04_n129_plate_20	WheatUG-1_GS0056_A7
8	3	15	2453	G04_n130_plate_20	WheatUG-1_GS0057_G9
20	4	12	4470	G04_n130_plate_21	WheatUG-1_GS0058_C1
20	3	9	3965	G04_n130_plate_31	WheatUG-1_GS0058_C7
7	4	13	2104	G04_n130_plate_38	WheatUG-1_GS0059_E1
31	3	6	5967	G04_n130_plate_39	WheatUG-1_GS0059_F5
43	3	11	9327	G04_n130_plate_45	WheatUG-1_GS0060_H7
4	14	3	392	G04_n130_plate_56	WheatUG-1_GS0061_E9
38	14	5	8260	G04_n130_plate_66	WheatUG-1_GS0062_B12
19	2	13	4622	G04_o232_plate_04	WheatUG-1_GS0064_A5
38	10	4	8088	G04_p234_plate_14	WheatUG-1_GS0074_H4
39	11	13	9615	G04_p234_plate_20	WheatUG-1_GS0076_D1
38	9	15	9935	G04_p335_plate_02	WheatUG-1_GS0078_D6
2	7	2	189	G04_p335_plate_10	WheatUG-1_GS0081_E2
16	6	5	3240	G04_p436_plate_01	WheatUG-1_GS0082_A11
2	6	15	2372	G04_p436_plate_15	WheatUG-1_GS0085_E4
13	6	10	4038	G04_p638_plate_01	WheatUG-1_GS0088_C2
39	5	4	8097	G04_p638_plate_02	WheatUG-1_GS0088_F5
15	5	14	4737	G04_p638_plate_04	WheatUG-1_GS0088_A11
28	3	4	5589	G04_p638_plate_07	WheatUG-1_GS0089_B9
26	3	9	6401	G04_p638_plate_08	WheatUG-1_GS0089_D12
14	3	3	2873	G04_p638_plate_11	WheatUG-1_GS0090_G8
3	3	9	1375	G04_p739_plate_02	WheatUG-1_GS0091_C11
26	3	15	7409	G04_p739_plate_07	WheatUG-1_GS0093_H2
38	3	12	9425	G04_p739_plate_12	WheatUG-1_GS0094_B2
14	2	5	3208	G04_p840_plate_01	WheatUG-1_GS0094_A6
27	1	1	5069	G04_p840_plate_07	WheatUG-1_GS0095_H9
36	14	9	6552	G05_a11_plate_03	WheatUG-1_GS0001_B5
36	13	1	5207	G05_a11_plate_04	WheatUG-1_GS0001_H7
24	14	7	3696	G05_a11_plate_07	WheatUG-1_GS0002_E3
24	14	12	4536	G05_a11_plate_08	WheatUG-1_GS0002_G5
46	14	13	9716	G05_a11_plate_09	WheatUG-1_GS0002_B8
12	13	12	2015	G05_a22_plate_06	WheatUG-1_GS0005_E1
48	12	7	8734	G05_a22_plate_11	WheatUG-1_GS0006_B7
9	12	4	628	G05_a22_plate_14	WheatUG-1_GS0007_C6
33	12	13	7180	G05_a22_plate_15	WheatUG-1_GS0007_F10
12	10	12	2012	G05_d15_plate_07	WheatUG-1_GS0009_G11
46	11	6	8537	G05_d15_plate_08	WheatUG-1_GS0010_F2
11	11	7	1159	G05_d15_plate_15	WheatUG-1_GS0011_G1
9	11	14	2307	G05_d15_plate_17	WheatUG-1_GS0011_E6
33	10	8	6338	G05_d15_plate_19	WheatUG-1_GS0011_H10
45	11	5	8355	G05_d26_plate_03	WheatUG-1_GS0012_D2
21	11	14	4827	G05_d26_plate_11	WheatUG-1_GS0012_E6
23	9	1	2669	G05_e29_plate_01	WheatUG-1_GS0016_G1
46	8	10	9206	G05_e29_plate_09	WheatUG-1_GS0018_H2
11	8	7	1156	G05_e29_plate_12	WheatUG-1_GS0019_A1
48	5	4	8223	G05_e411_plate_01	WheatUG-1_GS0022_F9
11	6	6	986	G05_e411_plate_03	WheatUG-1_GS0023_C3
21	6	5	3310	G05_e411_plate_07	WheatUG-1_GS0024_A4
12	5	10	1671	G05_e411_plate_11	WheatUG-1_GS0025_A1
10	4	6	970	G05_e411_plate_13	WheatUG-1_GS0025_G6
34	3	3	5505	G05_e411_plate_15	WheatUG-1_GS0025_H12
33	4	5	5828	G05_e512_plate_08	WheatUG-1_GS0027_F6
46	2	2	7856	G05_h116_plate_07	WheatUG-1_GS0030_D8
48	2	11	9396	G05_h116_plate_08	WheatUG-1_GS0030_F11
34	2	15	7520	G05_j122_plate_02	WheatUG-1_GS0033_F2
18	14	9	3948	G05_j122_plate_05	WheatUG-1_GS0034_A10
14	1	14	4719	G05_j122_plate_05	WheatUG-1_GS0034_A10
7	14	1	98	G05_j122_plate_06	WheatUG-1_GS0035_A5
23	1	3	2997	G05_j122_plate_08	WheatUG-1_GS0036_C3
19	14	12	4466	G05_j122_plate_09	WheatUG-1_GS0036_G9
6	12	3	418	G05_j122_plate_11	WheatUG-1_GS0037_A10
20	13	9	3975	G05_j122_plate_12	WheatUG-1_GS0038_G3
42	12	2	7810	G05_j122_plate_13	WheatUG-1_GS0038_H8
7	13	4	601	G05_j122_plate_14	WheatUG-1_GS0039_E1
29	13	13	7125	G05_j122_plate_15	WheatUG-1_GS0039_H6
8	11	11	1789	G05_j223_plate_07	WheatUG-1_GS0041_G7
18	11	1	2601	G05_j223_plate_09	WheatUG-1_GS0042_C4
42	11	9	8985	G05_j223_plate_10	WheatUG-1_GS0042_D8
7	12	12	1944	G05_j223_plate_11	WheatUG-1_GS0043_C1
43	12	14	9840	G05_j223_plate_14	WheatUG-1_GS0044_H1
31	10	15	7486	G05_l125_plate_06	WheatUG-1_GS0047_F5
43	10	9	8998	G05_l125_plate_11	WheatUG-1_GS0048_B3
6	6	12	1924	G05_l226_plate_05	WheatUG-1_GS0049_G10
44	6	15	10016	G05_l226_plate_09	WheatUG-1_GS0050_F11
8	4	4	606	G05_n129_plate_07	WheatUG-1_GS0053_C9
18	5	6	3435	G05_n129_plate_09	WheatUG-1_GS0054_A4
8	3	4	605	G05_n130_plate_15	WheatUG-1_GS0057_A5
18	3	1	2593	G05_n130_plate_28	WheatUG-1_GS0058_C4
7	2	4	590	G05_n130_plate_41	WheatUG-1_GS0059_G11
43	3	1	7647	G05_n130_plate_42	WheatUG-1_GS0060_D3
17	2	4	3082	G05_n130_plate_48	WheatUG-1_GS0060_G12
28	14	3	5432	G05_n130_plate_56	WheatUG-1_GS0061_F9
3	14	2	210	G05_o232_plate_02	WheatUG-1_GS0063_C9
25	14	14	7238	G05_o232_plate_16	WheatUG-1_GS0067_D4
3	13	11	1721	G05_p133_plate_01	WheatUG-1_GS0067_C9
15	14	12	4410	G05_p133_plate_02	WheatUG-1_GS0068_G1
2	11	6	865	G05_p133_plate_07	WheatUG-1_GS0069_E10
40	12	14	9798	G05_p133_plate_09	WheatUG-1_GS0070_H5
1	11	9	1355	G05_p133_plate_13	WheatUG-1_GS0071_C12
2	10	11	1704	G05_p234_plate_12	WheatUG-1_GS0073_E8
25	10	2	5218	G05_p234_plate_17	WheatUG-1_GS0075_D4
38	8	10	9094	G05_p335_plate_03	WheatUG-1_GS0078_H10
25	9	8	6225	G05_p335_plate_04	WheatUG-1_GS0079_F2
13	8	8	3704	G05_p335_plate_09	WheatUG-1_GS0080_C10
40	7	11	9289	G05_p335_plate_19	WheatUG-1_GS0082_H5
27	7	3	5411	G05_p436_plate_03	WheatUG-1_GS0083_H1
15	7	2	2723	G05_p436_plate_08	WheatUG-1_GS0084_E1
26	6	15	7412	G05_p436_plate_15	WheatUG-1_GS0085_F4
40	5	10	9119	G05_p537_plate_03	WheatUG-1_GS0086_B9
1	6	13	2022	G05_p537_plate_05	WheatUG-1_GS0087_A4
27	5	7	6081	G05_p537_plate_06	WheatUG-1_GS0087_D7
27	5	12	6921	G05_p537_plate_08	WheatUG-1_GS0087_F9
37	6	10	9078	G05_p638_plate_01	WheatUG-1_GS0088_D2
39	3	9	8935	G05_p739_plate_06	WheatUG-1_GS0092_D11
4	2	5	716	G05_p739_plate_08	WheatUG-1_GS0093_A5
40	1	4	8107	G05_p840_plate_03	WheatUG-1_GS0094_F11
1	3	15	2355	G05_p840_plate_04	WheatUG-1_GS0095_G2
13	2	4	3026	G05_p840_plate_10	WheatUG-1_GS0096_G4
33	14	3	5502	G06_a11_plate_11	WheatUG-1_GS0003_F2
21	14	6	3486	G06_a11_plate_16	WheatUG-1_GS0004_C4
45	14	10	9198	G06_a11_plate_17	WheatUG-1_GS0004_D6
23	13	8	3849	G06_a22_plate_05	WheatUG-1_GS0004_E11
36	13	12	7055	G06_a22_plate_06	WheatUG-1_GS0005_F1
12	11	8	1341	G06_d15_plate_04	WheatUG-1_GS0009_A3
22	11	7	3665	G06_d15_plate_08	WheatUG-1_GS0010_G2
24	10	4	3188	G06_d15_plate_10	WheatUG-1_GS0010_G7
33	11	14	7347	G06_d15_plate_17	WheatUG-1_GS0011_F6
21	11	8	3819	G06_d26_plate_08	WheatUG-1_GS0012_A4
12	10	14	2348	G06_d26_plate_14	WheatUG-1_GS0013_C1
36	9	9	6547	G06_d26_plate_16	WheatUG-1_GS0013_H5
48	8	2	7890	G06_d37_plate_04	WheatUG-1_GS0014_H9
35	9	7	6197	G06_d37_plate_08	WheatUG-1_GS0015_D5
45	9	6	8521	G06_e29_plate_02	WheatUG-1_GS0016_B6
23	9	14	4853	G06_e29_plate_03	WheatUG-1_GS0016_A9
21	8	6	3480	G06_e29_plate_04	WheatUG-1_GS0016_G12
36	8	13	7218	G06_e29_plate_05	WheatUG-1_GS0017_F3
24	8	11	4362	G06_e29_plate_09	WheatUG-1_GS0018_A3
35	8	7	6196	G06_e29_plate_12	WheatUG-1_GS0019_B1
11	7	10	1659	G06_e310_plate_02	WheatUG-1_GS0019_E9
10	6	3	468	G06_e310_plate_06	WheatUG-1_GS0021_E2
10	5	9	1475	G06_e310_plate_10	WheatUG-1_GS0021_G12
11	5	3	481	G06_e411_plate_05	WheatUG-1_GS0023_C9
36	5	10	6711	G06_e411_plate_11	WheatUG-1_GS0025_B1
22	4	3	2986	G06_e512_plate_02	WheatUG-1_GS0026_A6
22	4	8	3826	G06_e512_plate_03	WheatUG-1_GS0026_C8
22	4	11	4330	G06_e512_plate_04	WheatUG-1_GS0026_A10
24	3	1	2677	G06_e512_plate_05	WheatUG-1_GS0026_C11
23	5	10	4177	G06_e512_plate_10	WheatUG-1_GS0028_A1
47	3	2	7871	G06_e512_plate_14	WheatUG-1_GS0028_F11
24	3	4	3181	G06_h116_plate_04	WheatUG-1_GS0030_A1
24	2	12	4524	G06_h116_plate_08	WheatUG-1_GS0030_G11
11	2	5	814	G06_h116_plate_11	WheatUG-1_GS0031_A9
10	1	1	127	G06_j122_plate_02	WheatUG-1_GS0033_G2
32	14	12	7000	G06_j122_plate_03	WheatUG-1_GS0033_H9
22	1	2	2815	G06_j122_plate_04	WheatUG-1_GS0034_A4
29	14	10	6622	G06_j122_plate_07	WheatUG-1_GS0035_D10
25	1	15	7393	G06_j122_plate_07	WheatUG-1_GS0035_D10
47	1	3	8037	G06_j122_plate_08	WheatUG-1_GS0036_D3
30	13	6	5963	G06_j122_plate_10	WheatUG-1_GS0037_B4
30	12	3	5458	G06_j122_plate_11	WheatUG-1_GS0037_B10
32	11	11	6829	G06_j223_plate_07	WheatUG-1_GS0041_H7
42	11	1	7641	G06_j223_plate_09	WheatUG-1_GS0042_D4
7	11	5	767	G06_j223_plate_12	WheatUG-1_GS0043_C5
42	10	7	8648	G06_j324_plate_11	WheatUG-1_GS0046_F2
20	9	6	3467	G06_l125_plate_03	WheatUG-1_GS0046_A9
7	9	1	93	G06_l125_plate_06	WheatUG-1_GS0047_G5
30	7	13	7133	G06_l226_plate_03	WheatUG-1_GS0049_D4
30	6	12	6964	G06_l226_plate_05	WheatUG-1_GS0049_H10
7	7	15	2443	G06_l226_plate_10	WheatUG-1_GS0051_G3
41	5	1	7621	G06_n129_plate_05	WheatUG-1_GS0052_H12
44	5	3	7999	G06_n129_plate_08	WheatUG-1_GS0054_D1
29	5	15	7453	G06_n129_plate_17	WheatUG-1_GS0055_D8
5	4	8	1236	G06_n129_plate_18	WheatUG-1_GS0055_C12
19	4	9	3952	G06_n130_plate_01	WheatUG-1_GS0056_E11
32	3	15	7493	G06_n130_plate_20	WheatUG-1_GS0057_H9
42	3	1	7633	G06_n130_plate_28	WheatUG-1_GS0058_D4
18	3	12	4441	G06_n130_plate_32	WheatUG-1_GS0058_A10
7	3	7	1095	G06_n130_plate_39	WheatUG-1_GS0059_G5
31	2	4	5630	G06_n130_plate_41	WheatUG-1_GS0059_H11
17	3	8	3755	G06_n130_plate_45	WheatUG-1_GS0060_A8
4	14	4	560	G06_n130_plate_56	WheatUG-1_GS0061_G9
44	2	6	8500	G06_n130_plate_63	WheatUG-1_GS0062_D1
18	2	13	4608	G06_n130_plate_64	WheatUG-1_GS0062_A6
19	2	5	3278	G06_o232_plate_03	WheatUG-1_GS0064_A1
39	14	1	7602	G06_o232_plate_05	WheatUG-1_GS0064_B9
13	14	7	3542	G06_o232_plate_06	WheatUG-1_GS0064_E12
28	13	1	5095	G06_o232_plate_07	WheatUG-1_GS0065_H3
40	14	11	9296	G06_o232_plate_11	WheatUG-1_GS0066_F1
14	13	4	3051	G06_o232_plate_13	WheatUG-1_GS0066_E6
38	13	7	8595	G06_o232_plate_14	WheatUG-1_GS0066_D8
27	13	11	6761	G06_p133_plate_01	WheatUG-1_GS0067_D9
26	12	13	7082	G06_p133_plate_06	WheatUG-1_GS0069_F6
26	11	6	5905	G06_p133_plate_07	WheatUG-1_GS0069_F10
14	12	11	4226	G06_p133_plate_09	WheatUG-1_GS0070_A6
40	11	9	8957	G06_p133_plate_10	WheatUG-1_GS0070_D11
25	11	9	6395	G06_p133_plate_13	WheatUG-1_GS0071_D12
13	12	8	3708	G06_p133_plate_14	WheatUG-1_GS0072_C4
37	11	10	9083	G06_p234_plate_06	WheatUG-1_GS0072_F12
26	10	4	5568	G06_p234_plate_11	WheatUG-1_GS0073_H4
2	9	3	359	G06_p234_plate_13	WheatUG-1_GS0073_C12
1	10	14	2194	G06_p234_plate_19	WheatUG-1_GS0075_C10
39	10	8	8774	G06_p234_plate_21	WheatUG-1_GS0076_H5
14	8	1	2542	G06_p335_plate_02	WheatUG-1_GS0078_E6
37	8	2	7736	G06_p335_plate_08	WheatUG-1_GS0080_H6
37	8	8	8744	G06_p335_plate_09	WheatUG-1_GS0080_D10
26	7	2	5229	G06_p335_plate_10	WheatUG-1_GS0081_F2
13	7	11	4207	G06_p436_plate_10	WheatUG-1_GS0084_G6
2	5	1	19	G06_p436_plate_15	WheatUG-1_GS0085_G4
4	5	6	887	G06_p436_plate_16	WheatUG-1_GS0085_A7
25	6	13	7062	G06_p537_plate_05	WheatUG-1_GS0087_B4
4	4	7	1054	G06_p638_plate_05	WheatUG-1_GS0089_A3
4	3	5	717	G06_p638_plate_07	WheatUG-1_GS0089_C9
1	3	2	171	G06_p739_plate_01	WheatUG-1_GS0091_E8
4	2	1	44	G06_p739_plate_07	WheatUG-1_GS0093_A3
28	2	5	5756	G06_p739_plate_08	WheatUG-1_GS0093_B5
28	2	9	6428	G06_p739_plate_09	WheatUG-1_GS0093_B7
14	3	13	4553	G06_p739_plate_12	WheatUG-1_GS0094_C2
12	13	13	2183	G07_a22_plate_06	WheatUG-1_GS0005_G1
9	13	11	1805	G07_a22_plate_13	WheatUG-1_GS0007_C2
8	5	2	271	G07_n129_plate_05	WheatUG-1_GS0053_A1
32	5	13	7159	G07_n129_plate_06	WheatUG-1_GS0053_H5
43	4	9	8992	G07_n130_plate_01	WheatUG-1_GS0056_F11
32	3	4	5645	G07_n130_plate_15	WheatUG-1_GS0057_B5
44	3	9	9005	G07_n130_plate_31	WheatUG-1_GS0058_D7
19	3	2	2775	G07_n130_plate_42	WheatUG-1_GS0060_E3
42	2	13	9648	G07_n130_plate_64	WheatUG-1_GS0062_B6
14	14	6	3388	G07_n130_plate_66	WheatUG-1_GS0062_C12
27	14	2	5250	G07_o232_plate_02	WheatUG-1_GS0063_D9
43	2	13	9662	G07_o232_plate_04	WheatUG-1_GS0064_B5
15	14	2	2730	G07_o232_plate_05	WheatUG-1_GS0064_C9
37	14	7	8582	G07_o232_plate_06	WheatUG-1_GS0064_F12
9	13	5	797	G08_a11_plate_14	WheatUG-1_GS0003_G10
45	14	6	8526	G08_a11_plate_16	WheatUG-1_GS0004_D4
47	13	8	8889	G08_a22_plate_05	WheatUG-1_GS0004_F11
10	11	1	137	G08_a22_plate_09	WheatUG-1_GS0005_C12
23	12	10	4184	G08_d15_plate_02	WheatUG-1_GS0008_G7
10	11	13	2153	G08_d15_plate_05	WheatUG-1_GS0009_C6
46	11	7	8705	G08_d15_plate_08	WheatUG-1_GS0010_H2
35	11	11	6871	G08_d15_plate_16	WheatUG-1_GS0011_H3
11	10	5	822	G08_d15_plate_18	WheatUG-1_GS0011_A9
10	9	6	975	G08_d26_plate_16	WheatUG-1_GS0013_A6
36	9	11	6883	G08_d26_plate_17	WheatUG-1_GS0013_D7
47	9	1	7709	G08_e29_plate_01	WheatUG-1_GS0016_H1
21	9	7	3649	G08_e29_plate_02	WheatUG-1_GS0016_C6
45	8	6	8520	G08_e29_plate_04	WheatUG-1_GS0016_H12
11	8	8	1324	G08_e29_plate_12	WheatUG-1_GS0019_C1
34	6	3	5508	G08_e310_plate_06	WheatUG-1_GS0021_F2
34	4	6	6010	G08_e411_plate_13	WheatUG-1_GS0025_H6
24	5	10	4191	G08_e411_plate_15	WheatUG-1_GS0026_A1
35	5	13	7201	G08_e512_plate_06	WheatUG-1_GS0027_H1
21	2	1	2634	G08_j122_plate_01	WheatUG-1_GS0032_A8
46	1	2	7855	G08_j122_plate_04	WheatUG-1_GS0034_B4
42	14	9	8988	G08_j122_plate_05	WheatUG-1_GS0034_B10
38	1	14	9759	G08_j122_plate_05	WheatUG-1_GS0034_B10
23	1	4	3165	G08_j122_plate_08	WheatUG-1_GS0036_E3
6	13	7	1091	G08_j122_plate_10	WheatUG-1_GS0037_C4
6	12	4	586	G08_j122_plate_11	WheatUG-1_GS0037_C10
44	13	9	9015	G08_j122_plate_12	WheatUG-1_GS0038_H3
31	13	4	5641	G08_j122_plate_14	WheatUG-1_GS0039_F1
7	13	14	2281	G08_j122_plate_15	WheatUG-1_GS0039_A7
31	12	12	6984	G08_j223_plate_11	WheatUG-1_GS0043_D1
31	11	5	5807	G08_j223_plate_12	WheatUG-1_GS0043_D5
17	12	11	4268	G08_j223_plate_14	WheatUG-1_GS0044_A2
29	9	2	5273	G08_l125_plate_07	WheatUG-1_GS0047_B8
43	9	6	8493	G08_l226_plate_01	WheatUG-1_GS0048_B9
7	6	7	1098	G08_l226_plate_11	WheatUG-1_GS0051_E7
7	6	12	1938	G08_l226_plate_12	WheatUG-1_GS0051_G9
41	7	12	9471	G08_n129_plate_03	WheatUG-1_GS0052_B4
18	4	6	3434	G08_n129_plate_11	WheatUG-1_GS0054_G10
19	5	8	3785	G08_n129_plate_19	WheatUG-1_GS0056_E3
19	4	10	4120	G08_n130_plate_01	WheatUG-1_GS0056_G11
8	3	5	773	G08_n130_plate_15	WheatUG-1_GS0057_C5
44	4	12	9510	G08_n130_plate_21	WheatUG-1_GS0058_D1
18	3	2	2761	G08_n130_plate_28	WheatUG-1_GS0058_E4
5	2	1	58	G08_n130_plate_41	WheatUG-1_GS0059_A12
38	14	6	8428	G08_n130_plate_66	WheatUG-1_GS0062_D12
31	2	14	7310	G08_o232_plate_01	WheatUG-1_GS0063_D5
3	14	3	378	G08_o232_plate_02	WheatUG-1_GS0063_E9
39	14	2	7770	G08_o232_plate_05	WheatUG-1_GS0064_D9
38	14	13	9604	G08_o232_plate_12	WheatUG-1_GS0066_B4
38	13	14	9771	G08_o232_plate_15	WheatUG-1_GS0066_B12
2	12	14	2210	G08_p133_plate_06	WheatUG-1_GS0069_G6
2	11	7	1033	G08_p133_plate_07	WheatUG-1_GS0069_G10
16	11	10	4085	G08_p133_plate_10	WheatUG-1_GS0070_E11
1	11	10	1523	G08_p133_plate_13	WheatUG-1_GS0071_E12
37	12	8	8748	G08_p133_plate_14	WheatUG-1_GS0072_D4
26	10	11	6744	G08_p234_plate_12	WheatUG-1_GS0073_F8
26	9	3	5399	G08_p234_plate_13	WheatUG-1_GS0073_D12
1	10	3	346	G08_p234_plate_17	WheatUG-1_GS0075_E4
26	9	7	6071	G08_p234_plate_24	WheatUG-1_GS0077_D2
40	9	9	8955	G08_p335_plate_01	WheatUG-1_GS0078_H1
38	8	1	7582	G08_p335_plate_02	WheatUG-1_GS0078_F6
1	9	9	1353	G08_p335_plate_04	WheatUG-1_GS0079_G2
13	8	9	3872	G08_p335_plate_09	WheatUG-1_GS0080_E10
2	7	9	1365	G08_p335_plate_11	WheatUG-1_GS0081_C6
28	6	2	5256	G08_p335_plate_15	WheatUG-1_GS0081_D9
1	8	15	2360	G08_p436_plate_03	WheatUG-1_GS0083_A2
28	5	12	6935	G08_p436_plate_17	WheatUG-1_GS0085_F9
14	5	14	4723	G08_p537_plate_04	WheatUG-1_GS0086_A12
3	5	8	1209	G08_p537_plate_06	WheatUG-1_GS0087_E7
3	5	13	2049	G08_p537_plate_08	WheatUG-1_GS0087_G9
15	5	5	3225	G08_p638_plate_02	WheatUG-1_GS0088_G5
39	5	14	9777	G08_p638_plate_04	WheatUG-1_GS0088_B11
39	4	6	8432	G08_p739_plate_03	WheatUG-1_GS0092_H1
39	3	2	7759	G08_p739_plate_05	WheatUG-1_GS0092_F7
25	3	15	7395	G08_p840_plate_04	WheatUG-1_GS0095_H2
25	2	5	5714	G08_p840_plate_06	WheatUG-1_GS0095_B6
1	2	13	2018	G08_p840_plate_07	WheatUG-1_GS0095_A10
12	14	10	1680	G09_a11_plate_03	WheatUG-1_GS0001_C5
48	14	7	8736	G09_a11_plate_07	WheatUG-1_GS0002_F3
9	14	14	2310	G09_a11_plate_13	WheatUG-1_GS0003_C8
33	13	5	5837	G09_a11_plate_14	WheatUG-1_GS0003_H10
21	14	7	3654	G09_a11_plate_16	WheatUG-1_GS0004_E4
24	12	8	3862	G09_a22_plate_11	WheatUG-1_GS0006_C7
24	12	15	5038	G09_a22_plate_12	WheatUG-1_GS0006_A11
21	13	10	4157	G09_a22_plate_16	WheatUG-1_GS0008_A2
21	12	1	2644	G09_a22_plate_17	WheatUG-1_GS0008_E4
36	11	8	6381	G09_d15_plate_04	WheatUG-1_GS0009_B3
12	10	8	1340	G09_d15_plate_06	WheatUG-1_GS0009_G9
36	10	12	7052	G09_d15_plate_07	WheatUG-1_GS0009_H11
35	11	7	6199	G09_d15_plate_15	WheatUG-1_GS0011_H1
9	11	8	1299	G09_d15_plate_16	WheatUG-1_GS0011_A4
11	10	9	1494	G09_d15_plate_19	WheatUG-1_GS0011_A11
45	11	14	9867	G09_d26_plate_11	WheatUG-1_GS0012_F6
12	9	5	835	G09_d26_plate_15	WheatUG-1_GS0013_G3
10	8	6	974	G09_d37_plate_01	WheatUG-1_GS0013_G12
21	10	13	4658	G09_e29_plate_01	WheatUG-1_GS0016_A2
45	9	7	8689	G09_e29_plate_02	WheatUG-1_GS0016_D6
36	7	10	6713	G09_e29_plate_07	WheatUG-1_GS0017_F9
48	8	11	9402	G09_e29_plate_09	WheatUG-1_GS0018_B3
21	8	7	3648	G09_e310_plate_03	WheatUG-1_GS0020_A2
48	6	6	8560	G09_e310_plate_11	WheatUG-1_GS0022_D3
9	5	9	1461	G09_e411_plate_06	WheatUG-1_GS0023_G12
45	6	5	8350	G09_e411_plate_07	WheatUG-1_GS0024_B4
45	6	11	9358	G09_e411_plate_08	WheatUG-1_GS0024_F6
12	5	11	1839	G09_e411_plate_11	WheatUG-1_GS0025_C1
10	5	15	2483	G09_e411_plate_12	WheatUG-1_GS0025_C4
46	4	3	8026	G09_e512_plate_02	WheatUG-1_GS0026_B6
9	5	10	1629	G09_e512_plate_06	WheatUG-1_GS0027_A2
9	4	6	956	G09_e512_plate_08	WheatUG-1_GS0027_G6
47	5	10	9217	G09_e512_plate_10	WheatUG-1_GS0028_B1
21	4	10	4148	G09_e512_plate_13	WheatUG-1_GS0028_G8
23	3	3	2999	G09_e512_plate_14	WheatUG-1_GS0028_G11
23	3	6	3503	G09_h116_plate_13	WheatUG-1_GS0032_E1
45	2	1	7674	G09_j122_plate_01	WheatUG-1_GS0032_B8
31	14	1	5138	G09_j122_plate_06	WheatUG-1_GS0035_B5
5	14	11	1750	G09_j122_plate_07	WheatUG-1_GS0035_E10
47	1	4	8205	G09_j122_plate_08	WheatUG-1_GS0036_F3
43	14	12	9506	G09_j122_plate_09	WheatUG-1_GS0036_H9
30	13	7	6131	G09_j122_plate_10	WheatUG-1_GS0037_D4
30	12	4	5626	G09_j122_plate_11	WheatUG-1_GS0037_D10
18	13	6	3443	G09_j122_plate_12	WheatUG-1_GS0038_A4
7	13	5	769	G09_j122_plate_14	WheatUG-1_GS0039_G1
31	13	14	7321	G09_j122_plate_15	WheatUG-1_GS0039_B7
31	12	9	6480	G09_j223_plate_02	WheatUG-1_GS0039_F11
41	13	6	8469	G09_j223_plate_03	WheatUG-1_GS0040_B4
30	10	1	5120	G09_j223_plate_08	WheatUG-1_GS0041_B12
31	11	12	6983	G09_j223_plate_13	WheatUG-1_GS0043_B9
41	12	11	9308	G09_j223_plate_14	WheatUG-1_GS0044_B2
43	11	7	8663	G09_j223_plate_15	WheatUG-1_GS0044_H5
30	10	15	7472	G09_j324_plate_07	WheatUG-1_GS0045_F6
18	10	10	4112	G09_l125_plate_01	WheatUG-1_GS0046_C4
42	10	14	9824	G09_l125_plate_02	WheatUG-1_GS0046_D6
44	9	6	8507	G09_l125_plate_03	WheatUG-1_GS0046_B9
18	9	10	4111	G09_l125_plate_04	WheatUG-1_GS0046_A12
31	9	1	5133	G09_l125_plate_06	WheatUG-1_GS0047_H5
7	9	13	2109	G09_l125_plate_09	WheatUG-1_GS0047_G11
20	5	1	2623	G09_l226_plate_09	WheatUG-1_GS0050_G11
31	7	15	7483	G09_l226_plate_10	WheatUG-1_GS0051_H3
31	6	12	6978	G09_l226_plate_12	WheatUG-1_GS0051_H9
